GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 6'),('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE  Sybase IQ does not support SSL Sybase IQ 16.1 SSL connections do not capture DB User
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL Sybase IQ 16.1 SSL connections do not capture DB User
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL Sybase IQ 16.1 SSL connections do not capture DB User
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Syb Sybase IQ 16.1 SSL connections do not capture DB User SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Sybase IQ 16.1 SSL connections do not capture DB User SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Sybase IQ does not support SSL
"('11.5', '12')",('AIX'),('AIX 7.3'),('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,Sybase IQ does not support SSL
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP ATAP ATAP only when configured for real IPs,,,Yes,NA,
('11.2'),('Red Hat'),('Red Hat 8'),('Sybase IQ'),('Sybase IQ 16'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL
('11.2'),('Red Hat'),('Red Hat 8'),('Sybase IQ'),('Sybase IQ 16.1'),KTAP,,ATAP x86_64 only,ATAP Sybase 16.1 does not support DB username,,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Sybase IQ does not support SSL Sybase IQ 16.1 SSL connections do not capture DB User
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Vertica'),"('Vertica 8', 'Vertica 9', 'Vertica 9.2', 'Vertica 9.3')",KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Vertica'),('Vertica 10'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Vertica'),"('Vertica 8', 'Vertica 9', 'Vertica 9.2', 'Vertica 9.3')",KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('12'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Vertica'),('Vertica 12'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Vertica'),('Vertica 7.2'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Vertica'),('Vertica 7.2'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Vertica'),"('Vertica 8', 'Vertica 9', 'Vertica 9.2', 'Vertica 9.3')",KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 11 PPC64 Big Endian system only
"('11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Vertica'),('Vertica 10'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 11 PPC64 Big Endian system only
('12'),('Suse'),('Suse 11  32bit 64bit'),('Vertica'),('Vertica 12'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Vertica'),('Vertica 7.2'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,SLES 11 PPC64 Big Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Vertica'),"('Vertica 8', 'Vertica 9', 'Vertica 9.2', 'Vertica 9.3')",KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 12 PPC64LE Little Endian system only
"('11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Vertica'),('Vertica 10'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 12 PPC64LE Little Endian system only
('12'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Vertica'),('Vertica 12'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Vertica'),('Vertica 7.2'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,SLES 12 PPC64LE Little Endian system only
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Vertica'),"('Vertica 8', 'Vertica 9', 'Vertica 9.2', 'Vertica 9.3')",KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,
"('11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Vertica'),('Vertica 10'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,
('12'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Vertica'),('Vertica 12'),KTAP,KTAP,ATAP,,,KTAP,KTAP,KTAP,,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Vertica'),('Vertica 7.2'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,,,,NA,
('11.3'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Vertica'),('Vertica 12.0'),KTAP,KTAP,ATAP,,,KTAPATAP,KTAP,KTAPATAP,,,KTAP,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
('11.3'),('Suse'),('Suse 11  32bit 64bit'),('Vertica'),('Vertica 12.0'),KTAP,KTAP,ATAP,,,KTAPATAP,KTAP,KTAPATAP,,,KTAP,NA,SLES 11 PPC64 Big Endian system only
('11.3'),('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Vertica'),('Vertica 12.0'),KTAP,KTAP,ATAP,,,KTAPATAP,KTAP,KTAPATAP,,,KTAP,NA,SLES 12 PPC64LE Little Endian system only
('11.3'),('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Vertica'),('Vertica 12.0'),KTAP,KTAP,ATAP,,,KTAPATAP,KTAP,KTAPATAP,,,KTAP,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('zOS'),"('zOS 2.3', 'zOS 2.4')",('IMS for zOS'),('IMS for zOS 14'),All traffic to IMS is considered local.,yes,NA,Yes,,Yes,,NA,,,,,
('11.2'),('zOS'),"('zOS 2.3', 'zOS 2.4')",('IMS for zOS'),('IMS for zOS 13'),All traffic to IMS is considered local.,yes,NA,Yes,,Yes,,NA,,,,,
"('11.2', '11.3', '11.4', '11.5', '12')",('zOS'),"('zOS 2.3', 'zOS 2.4')",('IMS for zOS'),('IMS for zOS 15'),All traffic to IMS is considered local.,Yes,NA,Yes,,Yes,,NA,,,,,
('11.2'),('zOS'),"('zOS 2.3', 'zOS 2.4')",('IMS for zOS'),('IMS for zOS 13'),All traffic to IMS is considered local.,yes,NA,Yes,,Yes,,KTAP,,,,,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 9', 'Redhat Oracle UEK')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 6'),('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),"('Suse 12  64bit', 'Suse 15  64bit')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffi SLES 12 PPC64LE Little Endian system only Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic  SLES 11 PPC64 Big Endian system only Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,
"('11.5', '12')",('AIX'),('AIX 7.3'),('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('HPUX'),"('HPUX 11.23 PARISC 11.23 IA64', 'HPUX 11.31 PARISC 11.31 IA64')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",STAP,STAP,STAP ASO,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
('11.3'),('Windows Server'),('Windows Server 2022'),('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",STAP,STAP,STAP ASO,NA,,STAP,STAP,NA,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('CentOS'),"('CentOS 6x', 'CentOS 7x')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2')",KTAP,KTAP,ATAP ASO SSL,,KTAP,KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,KTAP,,,Yes,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),"('Solaris 10', 'Solaris 11.2', 'Solaris 11.3')",('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic Oracle Express XE is not supported
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),('Solaris 11.4'),('Oracle Exadata'),"('Oracle Exadata 11gR2', 'Oracle Exadata 12.1', 'Oracle Exadata 12.2', 'Oracle Exadata 18c', 'Oracle Exadata 19c')",KTAP,KTAP,ATAP ASO SSL,,,KTAP ATAP,KTAP,KTAP,,,Yes,NA,With V11.0 Stap. Guardium Client IP and Analyzed Client IP are not supported in Oracle SSL traffic Oracle Express XE is not supported
('11.2'),('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Oracle Exadata'),('Oracle Exadata 19c'),STAP,STAP,STAP ASO,NA,,STAP,STAP,KTAP,NA,,STAP,TCP NMP BEQ,Oracle SSL is not supported for Windows STAP Oracle Express XE is not supported
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Redis'),"('Redis 5.0', 'Redis 6.0')",KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Redis'),('Redis 7.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('12'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8', 'Red Hat 9')",('Redis'),('Redis 6.4'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.2'),('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Redis'),('Redis 5.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Redis'),"('Redis 5.0', 'Redis 6.0')",KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.3', '11.4', '11.5', '12')",('Suse'),('Suse 11  32bit 64bit'),('Redis'),('Redis 7.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('11.2'),('Suse'),('Suse 11  32bit 64bit'),('Redis'),('Redis 5.0'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
('12'),('Suse'),('Suse 11  32bit 64bit'),('Redis'),('Redis 6.4'),KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,,NA,
"('11.2', '11.3', '11.4', '11.5', '12')",('Red Hat'),"('Red Hat 6', 'Red Hat 7', 'Red Hat 7.1', 'Red Hat 7.2', 'Red Hat 7.3', 'Red Hat 7.4', 'Red Hat 7.5', 'Red Hat 7.6', 'Red Hat 7.7', 'Red Hat 7.8', 'Red Hat 7.9', 'Red Hat 8')",('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3', '11.4', '11.5', '12')",('Zlinux'),"('Zlinux Red Hat 6', 'Zlinux Red Hat 7', 'Zlinux Red Hat 7.1', 'Zlinux Red Hat 7.2', 'Zlinux Red Hat 7.3', 'Zlinux Red Hat 7.4', 'Zlinux Red Hat 7.5', 'Zlinux Red Hat 7.6', 'Zlinux Red Hat 7.7', 'Zlinux Red Hat 7.8', 'Zlinux Red Hat 7.9', 'Zlinux Red Hat 8')",('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.3', '11.4', '11.5', '12')",('Red Hat'),('Red Hat 9'),('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Zlinux'),('Zlinux Red Hat 5'),('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit ATAP,,DB2 Exit KTAP ATAP ATAP with Linux 2.6.36 and higher only,KTAP,DB2 Exit KTAP,KTAP,KTAP,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
"('11.2', '11.3')",('Windows Server'),"('Windows Server 2016', 'Windows Server 2019')",('Db2'),"('Db2 10.5', 'Db2 11.1', 'Db2 11.5')",STAP also with DB2 Exit,DB2 Exit STAP,DB2 Exit,NA,,STAP Except DB2 Exit,STAP Except DB2 Exit,NA,NA,,STAP,TCP SHM,SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3')",('Windows Server'),('Windows Server 2019'),('Db2'),('Db2 10.1'),STAP also with DB2 Exit,DB2 Exit STAP,DB2 Exit,NA,,STAP Except DB2 Exit,STAP Except DB2 Exit,NA,NA,,STAP,TCP SHM,SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3')",('Windows Server'),('Windows Server 2016'),('Db2'),('Db2 10.1'),STAP also with DB2 Exit,DB2 Exit STAP,DB2 Exit,NA,,STAP Except DB2 Exit,STAP Except DB2 Exit,NA,NA,,STAP,TCP,SSL Encryption supported only using DB2 EXIT
"('11.2', '11.3', '11.4', '11.5', '12')",('Solaris'),('Solaris 10'),('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit KTAP,,DB2 Exit KTAP,KTAP,DB2 Exit KTAP,KTAP,,Yes,NA,The version of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher For DB2 LUW
"('11.2', '11.3', '11.4', '11.5', '12')",('AIX'),"('AIX 7.1', 'AIX 7.2')",('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit KTAP,,DB2 Exit KTAP,KTAP,DB2 Exit KTAP,,,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher For DB2 LUW
"('11.5', '12')",('AIX'),('AIX 7.3'),('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit KTAP,,DB2 Exit KTAP,KTAP,DB2 Exit KTAP,,,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher For DB2 LUW
"('11.2', '11.3', '11.4', '11.5', '12')",('HPUX'),"('HPUX 11.23 PARISC 11.23 IA64', 'HPUX 11.31 PARISC 11.31 IA64')",('Db2'),('Db2 10.1'),DB2 Exit KTAP,DB2 Exit KTAP,DB2 Exit,DB2 Exit KTAP,,DB2 Exit KTAP,KTAP,DB2 Exit KTAP,KTAP,,Yes,NA,The versions of DB2 required in order to capture UID chain using DB2 Exit is V10.1FP4 or higher For DB2 LUW
